Branch,pdate,BILLDATE,Nominal,days_late,kolektibilitas
15,2019-08-29,2019-08-29,-640000.0,0,0
15,2019-08-29,2019-04-27,2056000.0,-124,3
15,2019-08-29,2019-08-29,-2056000.0,0,0
13,2019-08-22,2019-06-07,79000.0,-76,1
13,2019-08-22,2019-06-07,79000.0,-76,1
11,2019-08-22,2019-09-21,668000.0,30,0
12,2019-08-19,2019-06-24,5161375.0,-56,1
16,2019-08-22,2019-06-18,9405200.0,-65,1
16,2019-08-22,2019-08-22,-9405200.0,0,0
16,2019-08-22,2019-06-21,4064620.0,-62,1
16,2019-08-22,2019-08-22,-4064620.0,0,0
16,2019-08-22,2019-06-20,75860760.0,-63,1
16,2019-08-22,2019-09-21,-4143040.0,30,0
3,2019-08-22,2019-08-07,4152750.0,-15,1
7,2019-08-22,2019-05-14,2791188.0,-100,2
7,2019-08-22,2019-05-07,3137500.0,-107,2
7,2019-08-22,2019-09-20,4270409.0,29,0
7,2019-08-22,2019-06-30,4228112.0,-53,1
7,2019-08-22,2019-02-08,3579760.0,-195,4
13,2019-08-22,2019-08-09,-9833500.0,-13,1
13,2019-08-22,2019-07-26,9833500.0,-27,1
18,2019-08-19,2019-05-24,3127000.0,-87,1
10,2019-08-22,2019-09-15,4839540.0,24,0
10,2019-08-22,2019-09-19,974500.0,28,0
5,2019-08-28,2019-07-15,5390100.0,-44,1
5,2019-08-28,2019-04-09,4433000.0,-141,3
15,2019-08-29,2019-05-11,881500.0,-110,2
15,2019-08-29,2019-08-29,-881500.0,0,0
3,2019-08-23,2019-07-14,1459250.0,-40,1
6,2019-08-31,2019-07-26,377509.0,-36,1
8,2019-09-13,2019-09-12,3491200.0,-1,1
8,2019-08-24,2019-07-22,191800.0,-33,1
8,2019-08-24,2019-07-22,76225.0,-33,1
8,2019-08-24,2019-07-22,66175.0,-33,1
5,2019-10-03,2019-09-29,1060500.0,-4,1
10,2019-10-04,2019-10-02,1517140.0,-2,1
10,2019-10-04,2019-10-02,3788150.0,-2,1
11,2019-10-04,2019-09-06,6473000.0,-28,1
10,2019-10-14,2019-10-10,11120100.0,-4,1
14,2019-10-01,2019-09-20,548896.0,-11,1
11,2019-09-30,2019-09-27,4567000.0,-3,1
15,2019-10-02,2019-09-25,3074268.0,-7,1
2,2019-09-27,2019-09-06,6176350.0,-21,1
2,2019-09-27,2019-09-06,6176350.0,-21,1
10,2019-09-26,2019-04-14,28033426.0,-165,3
11,2019-09-30,2019-09-29,713500.0,-1,1
11,2019-09-30,2019-10-30,889459.0,30,0
9,2019-10-04,2020-01-23,1865710.0,111,0
9,2019-10-04,2019-09-11,1683713.0,-23,1
9,2019-10-04,2019-09-11,1683713.0,-23,1
9,2019-10-04,2019-09-11,1683713.0,-23,1
9,2019-10-04,2019-08-09,1866962.0,-56,1
9,2019-10-04,2019-09-16,1866962.0,-18,1
16,2019-09-27,2019-08-28,1170600.0,-30,1
9,2019-10-10,2019-09-09,1976951.0,-31,1
9,2019-10-10,2019-09-25,1830736.0,-15,1
3,2019-09-30,2019-09-20,2371500.0,-10,1
3,2019-09-30,2019-09-09,4573500.0,-21,1
3,2019-09-30,2019-09-19,4679500.0,-11,1
3,2019-09-30,2019-09-24,4679500.0,-6,1
3,2019-09-30,2019-09-24,-4679500.0,-6,1
9,2019-10-04,2019-10-13,1951569.0,9,0
5,2019-09-24,2019-08-07,3513925.0,-48,1
5,2019-09-24,2018-11-20,2344164.0,-308,4
16,2019-10-02,2019-10-02,-5311000.0,0,0
16,2019-10-02,2019-07-05,5311000.0,-89,1
16,2019-10-02,2019-10-02,-2937951.0,0,0
16,2019-10-02,2019-07-17,2937951.0,-77,1
11,2019-10-04,2019-09-26,3069250.0,-8,1
6,2019-10-04,2019-08-29,1256000.0,-36,1
6,2019-10-04,2019-09-19,-490000.0,-15,1
2,2019-09-25,2019-09-18,3650280.0,-7,1
9,2019-10-10,2019-10-03,1830736.0,-7,1
2,2019-09-23,2019-09-10,11842000.0,-13,1
2,2019-09-23,2019-09-10,8176000.0,-13,1
2,2019-09-23,2019-09-01,71500.0,-22,1
2,2019-09-23,2019-09-16,4580824.0,-7,1
2,2019-09-23,2019-09-16,3865756.0,-7,1
2,2019-09-23,2019-06-26,4104700.0,-89,1
2,2019-09-23,2019-09-16,3761350.0,-7,1
8,2019-09-30,2019-09-26,2258500.0,-4,1
8,2019-09-30,2019-09-26,-2258500.0,-4,1
11,2019-10-04,2019-09-23,841000.0,-11,1
11,2019-10-04,2019-09-23,841000.0,-11,1
9,2019-09-19,2019-08-30,2082985.0,-20,1
9,2019-09-19,2019-08-30,2082985.0,-20,1
9,2019-09-19,2019-08-30,2082985.0,-20,1
11,2019-10-04,2019-09-06,6473000.0,-28,1
10,2019-09-30,2019-05-29,746000.0,-124,3
16,2019-10-04,2019-08-27,24000000.0,-38,1
7,2019-09-13,2019-09-04,14471839.0,-9,1
7,2019-09-13,2019-09-04,11424798.0,-9,1
7,2019-09-13,2019-09-04,18145164.0,-9,1
7,2019-09-13,2019-09-04,16401909.0,-9,1
7,2019-09-13,2019-09-04,18675496.0,-9,1
7,2019-09-13,2019-09-04,24640375.0,-9,1
8,2019-09-13,2019-05-30,719500.0,-106,2
8,2019-09-13,2019-05-30,1753700.0,-106,2
8,2019-09-13,2019-05-30,2329825.0,-106,2
8,2019-09-23,2019-08-24,3978995.0,-30,1
10,2019-09-30,2019-10-27,-746000.0,27,0
10,2019-09-30,2019-04-12,3357900.0,-171,3
10,2019-09-30,2019-10-27,-3357900.0,27,0
10,2019-09-30,2019-07-08,3554420.0,-84,1
10,2019-09-30,2019-09-27,-3554420.0,-3,1
10,2019-09-23,2019-05-22,3214750.0,-124,3
10,2019-09-23,2019-10-18,-3214750.0,25,0
10,2019-09-23,2019-07-11,702000.0,-74,1
10,2019-09-23,2019-09-17,-702000.0,-6,1
17,2019-09-23,2019-09-16,2823350.0,-7,1
11,2019-09-17,2019-09-12,3589420.0,-5,1
14,2019-09-12,2019-09-29,4475750.0,17,0
7,2019-09-30,2019-08-25,6221000.0,-36,1
7,2019-09-30,2019-08-25,5738600.0,-36,1
7,2019-09-30,2019-08-25,8014400.0,-36,1
7,2019-09-30,2019-08-15,6203000.0,-46,1
7,2019-09-30,2019-08-15,7901000.0,-46,1
7,2019-09-30,2019-08-15,6219800.0,-46,1
14,2019-09-09,2019-06-09,4718000.0,-92,2
7,2019-09-19,2019-10-19,265000.0,30,0
4,2019-09-09,2019-09-06,16751000.0,-3,1
4,2019-09-09,2019-09-06,15431000.0,-3,1
7,2019-09-30,2019-10-18,7193000.0,18,0
7,2019-09-30,2019-10-29,7209800.0,29,0
7,2019-09-30,2019-10-02,5756088.0,2,0
7,2019-09-30,2019-10-18,6744118.0,18,0
7,2019-09-30,2019-09-22,16735000.0,-8,1
7,2019-09-30,2019-10-05,5455320.0,5,0
7,2019-09-30,2019-10-09,5819632.0,9,0
7,2019-09-30,2019-10-04,5152190.0,4,0
7,2019-09-30,2019-10-19,5831000.0,19,0
7,2019-09-30,2019-10-08,7226440.0,8,0
7,2019-09-30,2019-10-09,5918328.0,9,0
7,2019-09-30,2019-10-05,6045000.0,5,0
7,2019-09-30,2019-10-03,7616000.0,3,0
7,2019-09-30,2019-10-02,7052656.0,2,0
7,2019-09-30,2019-10-15,5525000.0,15,0
7,2019-09-30,2019-10-16,6300125.0,16,0
7,2019-09-30,2019-09-14,135625.0,-16,1
7,2019-09-30,2019-09-14,135625.0,-16,1
7,2019-09-30,2019-09-14,10710658.0,-16,1
7,2019-09-19,2019-10-19,4229500.0,30,0
7,2019-09-30,2019-08-16,6209000.0,-45,1
7,2019-09-30,2019-08-16,6221000.0,-45,1
7,2019-09-30,2019-08-31,6045830.0,-30,1
7,2019-09-30,2019-08-31,6221000.0,-30,1
7,2019-09-30,2019-09-07,6215000.0,-23,1
7,2019-09-30,2019-09-06,6221000.0,-24,1
7,2019-09-30,2019-10-03,5658110.0,3,0
7,2019-09-30,2019-10-04,7143825.0,4,0
13,2019-09-05,2019-08-22,124800.0,-14,1
13,2019-09-05,2019-08-29,5656450.0,-7,1
16,2019-09-17,2019-07-18,724075.0,-61,1
16,2019-09-17,2019-09-12,-724075.0,-5,1
16,2019-09-17,2019-09-12,-4296000.0,-5,1
16,2019-09-17,2019-07-30,4296000.0,-49,1
8,2019-09-03,2019-07-31,1889950.0,-34,1
8,2019-09-03,2019-07-31,167680.0,-34,1
8,2019-09-03,2019-07-31,841000.0,-34,1
8,2019-09-03,2019-07-31,1166550.0,-34,1
16,2019-09-17,2019-09-10,286200.0,-7,1
16,2019-09-17,2019-09-10,-286200.0,-7,1
4,2019-09-17,2019-09-04,479000.0,-13,1
4,2019-09-17,2019-09-04,1629400.0,-13,1
4,2019-09-17,2019-09-04,253000.0,-13,1
4,2019-09-17,2019-09-04,99000.0,-13,1
4,2019-09-17,2019-09-04,103000.0,-13,1
4,2019-09-17,2019-09-04,271000.0,-13,1
4,2019-09-19,2019-05-23,-755428.0,-119,2
4,2019-09-19,2019-05-16,-1489265.0,-126,3
4,2019-09-19,2019-06-18,-335942.0,-93,2
4,2019-09-19,2019-08-23,-1010638.0,-27,1
4,2019-09-19,2019-08-23,-2213000.0,-27,1
4,2019-09-19,2019-08-23,-1331000.0,-27,1
4,2019-09-19,2019-08-23,-1517466.0,-27,1
4,2019-09-19,2019-08-23,-514830.0,-27,1
4,2019-09-19,2019-08-23,-248542.0,-27,1
10,2019-09-09,2019-08-16,5536970.0,-24,1
17,2019-09-23,2019-09-23,-2823350.0,0,0
12,2019-08-29,2019-04-26,6085000.0,-125,3
12,2019-08-29,2019-07-08,2966650.0,-52,1
11,2019-09-17,2019-08-14,271975.0,-34,1
7,2019-10-14,2019-09-30,-4428796.0,-14,1
7,2019-10-14,2019-09-30,-4428796.0,-14,1
2,2019-09-09,2019-06-26,6171000.0,-75,1
2,2019-09-09,2019-06-26,6171000.0,-75,1
7,2019-09-06,2019-10-06,403600.0,30,0
7,2019-09-06,2019-10-06,403600.0,30,0
10,2019-08-28,2019-09-22,205430.0,25,0
9,2019-08-28,2019-07-29,4074200.0,-30,1
10,2019-09-09,2019-04-29,36363500.0,-133,3
10,2019-09-09,2019-04-29,36363500.0,-133,3
17,2019-08-28,2019-08-27,2270238.0,-1,1
17,2019-08-28,2019-08-27,-2270238.0,-1,1
4,2019-08-28,2019-04-16,10529692.0,-134,3
4,2019-08-28,2019-04-16,4513614.0,-134,3
4,2019-08-28,2019-04-16,4489994.0,-134,3
4,2019-08-28,2019-04-16,3780533.0,-134,3
4,2019-08-28,2019-04-24,7103307.0,-126,3
4,2019-08-28,2019-04-24,2345308.0,-126,3
4,2019-08-28,2019-04-26,4878966.0,-124,3
3,2019-08-26,2019-07-09,2222800.0,-48,1
4,2019-08-28,2019-04-26,4878966.0,-124,3
4,2019-08-28,2019-04-29,4609065.0,-121,3
4,2019-08-28,2019-04-29,3069331.0,-121,3
4,2019-08-28,2019-04-29,5655299.0,-121,3
4,2019-08-28,2019-04-29,3780533.0,-121,3
4,2019-08-28,2019-04-29,4905393.0,-121,3
17,2019-08-28,2019-07-19,3441850.0,-40,1
9,2019-09-27,2019-10-10,6253000.0,13,0
9,2019-09-27,2019-09-14,6253000.0,-13,1
9,2019-09-27,2019-11-17,1021000.0,51,0
9,2019-09-27,2019-10-08,229000.0,11,0
2,2019-09-30,2019-02-27,3980838.0,-215,4
2,2019-08-26,2019-08-13,409000.0,-13,1
7,2019-08-28,2019-04-09,4015750.0,-141,3
2,2019-08-27,2019-05-29,521050.0,-90,1
2,2019-08-27,2019-05-26,3309100.0,-93,2
2,2019-08-27,2019-08-14,139000.0,-13,1
18,2019-09-10,2019-08-13,445400.0,-28,1
2,2019-09-09,2019-04-19,6415000.0,-143,3
2,2019-09-09,2019-08-26,-6415000.0,-14,1
2,2019-09-09,2019-04-14,857540.0,-148,3
2,2019-09-09,2019-08-26,-857540.0,-14,1
2,2019-09-09,2019-04-29,11589400.0,-133,3
2,2019-09-09,2019-08-27,-11589400.0,-13,1
2,2019-09-09,2019-05-16,356000.0,-116,2
2,2019-09-09,2019-08-26,-356000.0,-14,1
2,2019-09-09,2019-08-14,-3863500.0,-26,1
2,2019-09-09,2019-06-20,3863500.0,-81,1
2,2019-09-09,2019-08-29,-3974800.0,-11,1
2,2019-09-09,2019-06-27,3974800.0,-74,1
2,2019-09-09,2019-08-28,3697000.0,-12,1
2,2019-09-09,2019-08-28,-3697000.0,-12,1
2,2019-09-09,2019-08-26,28484538.0,-14,1
2,2019-09-09,2019-08-26,-28484538.0,-14,1
2,2019-09-09,2019-08-13,751000.0,-27,1
18,2019-09-10,2019-07-16,541000.0,-56,1
2,2019-09-09,2019-08-14,-751000.0,-26,1
2,2019-09-09,2019-02-13,5792560.0,-208,4
2,2019-09-09,2019-08-27,-5792560.0,-13,1
2,2019-09-09,2019-03-28,1854250.0,-165,3
2,2019-09-09,2019-08-27,-1854250.0,-13,1
2,2019-09-09,2019-03-28,8901400.0,-165,3
2,2019-09-09,2019-08-27,-8901400.0,-13,1
2,2019-09-09,2019-04-25,581800.0,-137,3
2,2019-09-09,2019-08-27,-581800.0,-13,1
2,2019-08-27,2019-05-31,6153250.0,-88,1
18,2019-09-10,2019-07-15,4356085.0,-57,1
18,2019-09-10,2019-07-30,1067000.0,-42,1
7,2019-08-28,2019-09-23,2663260.0,26,0
7,2019-08-28,2019-09-26,4229500.0,29,0
7,2019-08-28,2019-08-25,460000.0,-3,1
7,2019-08-28,2019-09-23,3322750.0,26,0
11,2019-08-22,2019-07-23,465025.0,-30,1
11,2019-08-22,2019-08-07,2855425.0,-15,1
11,2019-08-22,2019-08-20,3559375.0,-2,1
11,2019-08-22,2019-08-14,2699815.0,-8,1
9,2019-08-22,2019-08-14,2959793.0,-8,1
9,2019-08-22,2019-08-14,2671050.0,-8,1
9,2019-08-22,2019-08-07,5656900.0,-15,1
11,2019-09-19,2019-09-18,226750.0,-1,1
10,2019-10-02,2019-08-23,6371000.0,-40,1
16,2019-10-11,2019-10-09,6931000.0,-2,1
6,2019-09-18,2019-08-16,4639700.0,-33,1
2,2019-09-30,2019-08-27,3272830.0,-34,1
7,2019-09-25,2019-09-13,4087210.0,-12,1
7,2019-09-25,2019-09-16,4968250.0,-9,1
7,2019-09-25,2019-09-20,3761500.0,-5,1
7,2019-09-25,2019-10-24,3114224.0,29,0
3,2019-09-30,2019-09-23,8639950.0,-7,1
13,2019-09-30,2019-08-28,3133236.0,-33,1
13,2019-09-30,2019-08-28,2767500.0,-33,1
13,2019-09-30,2019-08-01,181080.0,-60,1
13,2019-09-30,2019-09-05,3390000.0,-25,1
13,2019-09-30,2019-07-16,3235800.0,-76,1
10,2019-09-19,2019-09-13,10928212.0,-6,1
15,2019-09-21,2019-09-21,3541625.0,0,0
10,2019-09-11,2019-09-06,2407255.0,-5,1
10,2019-09-11,2019-09-10,543776.0,-1,1
11,2019-09-30,2019-09-18,130000.0,-12,1
13,2019-09-05,2019-08-31,143000.0,-5,1
5,2019-10-29,2019-07-31,26067700.0,-90,1
5,2019-10-29,2019-10-14,-26036700.0,-15,1
15,2019-10-10,2019-09-30,20723869.0,-10,1
14,2019-09-04,2019-06-26,3539500.0,-70,1
14,2019-09-04,2019-08-21,13601899.0,-14,1
6,2019-10-16,2019-10-10,559000.0,-6,1
3,2019-10-25,2019-10-25,2611850.0,0,0
10,2019-10-18,2019-10-10,-1457580.0,-8,1
10,2019-10-18,2019-09-30,5269062.0,-18,1
11,2019-10-17,2019-07-18,190502.0,-91,2
3,2019-10-17,2019-09-23,3373475.0,-24,1
11,2019-10-08,2019-10-07,2650960.0,-1,1
3,2019-08-31,2019-05-20,66175.0,-103,2
2,2019-09-05,2019-09-02,-2067747.0,-3,1
2,2019-09-05,2019-09-02,-2067747.0,-3,1
2,2019-09-30,2019-08-30,3137500.0,-31,1
2,2019-09-30,2019-09-26,337000.0,-4,1
6,2019-09-09,2019-08-27,3205285.0,-13,1
3,2019-09-09,2018-12-20,22802240.0,-263,4
4,2019-08-23,2018-11-14,-624759.0,-282,4
10,2019-09-09,2019-03-02,814376946.0,-191,4
4,2019-08-23,2018-11-14,-624759.0,-282,4
3,2019-08-27,2019-08-15,1798975.0,-12,1
3,2019-08-27,2019-08-13,2378600.0,-14,1
2,2019-08-26,2019-08-07,3322600.0,-19,1
2,2019-08-26,2018-12-17,3711580.0,-252,4
2,2019-08-26,2018-12-26,3481236.0,-243,4
8,2019-08-27,2019-04-24,3508000.0,-125,3
11,2019-08-22,2019-09-19,5626000.0,28,0
3,2019-08-22,2019-07-22,2667000.0,-31,1
9,2019-08-22,2019-08-07,6071860.0,-15,1
2,2019-08-24,2019-08-24,570500.0,0,0
5,2019-08-26,2019-06-12,3246250.0,-75,1
7,2019-08-22,2019-09-06,2717912.0,15,0
14,2019-08-20,2019-06-17,2696650.0,-64,1
17,2019-09-19,2019-09-19,-48985734.0,0,0
17,2019-09-19,2019-07-31,48985734.0,-50,1
17,2019-08-22,2019-05-11,4534000.0,-103,2
13,2019-08-19,2019-08-14,2817850.0,-5,1
13,2019-08-19,2019-08-14,2817850.0,-5,1
2,2019-08-20,2019-08-20,2552950.0,0,0
2,2019-08-20,2019-08-20,2552950.0,0,0
2,2019-08-20,2019-08-01,2746600.0,-19,1
2,2019-08-20,2019-08-01,2746600.0,-19,1
2,2019-08-21,2019-08-15,3683894.0,-6,1
2,2019-08-21,2019-08-15,3683894.0,-6,1
11,2019-08-28,2019-09-27,166000.0,30,0
11,2019-08-28,2019-09-27,148000.0,30,0
2,2019-11-22,2019-11-21,479740.0,-1,1
2,2019-11-22,2019-09-10,11842000.0,-73,1
11,2019-11-19,2019-09-18,148000.0,-62,1
11,2019-11-19,2019-03-25,3265850.0,-239,4
16,2019-11-19,2019-08-16,12554120.0,-95,2
7,2019-11-16,2019-11-05,85000.0,-11,1
7,2019-11-16,2019-11-05,85000.0,-11,1
2,2019-12-29,2019-12-29,592000.0,0,0
2,2019-12-29,2019-12-29,592000.0,0,0
6,2019-11-21,2019-10-25,4191758.0,-27,1
7,2019-08-28,2019-09-27,139000.0,30,0
7,2019-08-28,2019-09-27,139000.0,30,0
4,2019-08-23,2019-08-23,138274.0,0,0
4,2019-08-23,2019-08-23,138274.0,0,0
2,2019-11-22,2019-09-10,8176000.0,-73,1
3,2019-11-20,2019-11-19,8287150.0,-1,1
17,2019-11-20,2019-11-08,1941000.0,-12,1
17,2019-11-20,2019-05-11,4534000.0,-193,4
15,2019-11-20,2019-11-19,-2661000.0,-1,1
15,2019-11-20,2019-09-27,2661000.0,-54,1
3,2019-11-20,2019-08-20,2330500.0,-92,2
3,2019-11-20,2019-08-26,2966275.0,-86,1
12,2019-11-15,2019-10-02,2957500.0,-44,1
12,2019-11-15,2019-09-30,2937621.0,-46,1
12,2019-11-18,2019-05-15,2889633.0,-187,4
2,2019-11-20,2019-11-06,3518108.0,-14,1
2,2019-11-20,2019-11-06,3518108.0,-14,1
18,2019-11-14,2019-10-22,4353925.0,-23,1
10,2019-11-15,2019-11-05,2930440.0,-10,1
10,2019-11-15,2019-11-12,3528000.0,-3,1
10,2019-11-15,2019-11-11,424186.0,-4,1
3,2019-11-14,2019-10-31,8580605.0,-14,1
3,2019-11-14,2019-10-31,10578280.0,-14,1
3,2019-11-14,2019-04-27,6763686.0,-201,4
11,2019-11-19,2019-10-31,5203250.0,-19,1
11,2019-11-19,2019-10-31,5203250.0,-19,1
16,2019-11-28,2019-11-11,15000000.0,-17,1
16,2019-11-29,2019-11-08,43790300.0,-21,1
11,2019-11-29,2019-09-12,209273110.0,-78,1
11,2019-11-29,2019-12-29,-209273110.0,30,0
11,2019-11-29,2019-09-08,141789350.0,-82,1
11,2019-11-29,2019-12-29,-141789350.0,30,0
3,2019-11-11,2018-11-16,17190950.0,-360,4
3,2019-11-11,2019-02-10,3140000.0,-274,4
2,2019-11-23,2019-10-09,3866810.0,-45,1
10,2019-11-11,2019-10-17,3931250.0,-25,1
10,2019-11-11,2019-11-06,3221900.0,-5,1
7,2019-11-17,2019-11-15,4678000.0,-2,1
7,2019-11-17,2019-11-15,4678000.0,-2,1
17,2019-11-22,2019-10-31,4616500.0,-22,1
11,2019-11-08,2019-05-30,19111000.0,-162,3
11,2019-11-08,2019-12-08,-19080000.0,30,0
2,2019-11-23,2019-11-20,3496250.0,-3,1
17,2019-11-11,2019-11-07,12597933.0,-4,1
7,2019-11-11,2019-10-18,8021000.0,-24,1
7,2019-11-11,2019-10-03,5985200.0,-39,1
7,2019-11-11,2019-10-03,6221000.0,-39,1
7,2019-11-11,2019-10-17,6221000.0,-25,1
7,2019-11-11,2019-10-08,6161348.0,-34,1
7,2019-11-11,2019-10-17,6443000.0,-25,1
7,2019-11-11,2019-10-03,5921000.0,-39,1
7,2019-11-11,2019-10-24,399973400.0,-18,1
7,2019-11-11,2019-10-04,2065500.0,-38,1
7,2019-11-11,2019-10-26,55495000.0,-16,1
7,2019-11-11,2019-10-20,691000.0,-22,1
7,2019-11-11,2019-10-16,233500.0,-26,1
7,2019-11-11,2019-10-09,2507650.0,-33,1
14,2019-11-27,2019-08-21,13601899.0,-98,2
14,2019-11-27,2019-11-22,3509125.0,-5,1
3,2019-11-07,2019-10-23,4146240.0,-15,1
11,2019-11-19,2019-11-07,3559775.0,-12,1
11,2019-11-19,2019-11-07,3559775.0,-12,1
10,2019-11-07,2019-09-30,634049200.0,-38,1
6,2019-11-06,2019-09-12,60111500.0,-55,1
2,2019-11-06,2019-09-24,11179750.0,-43,1
2,2019-11-06,2019-09-25,18900062.0,-42,1
2,2019-11-06,2019-11-12,6339550.0,6,0
2,2019-11-06,2019-10-31,18127750.0,-6,1
11,2019-11-06,2019-11-06,-2950750.0,0,0
11,2019-11-06,2019-10-04,526000.0,-33,1
11,2019-11-06,2019-10-11,2424750.0,-26,1
11,2019-11-06,2019-11-06,2929750.0,0,0
2,2019-11-23,2019-12-08,3781750.0,15,0
2,2019-11-23,2019-12-18,6827875.0,25,0
2,2019-11-23,2019-12-08,387400.0,15,0
2,2019-11-07,2019-10-31,413455.0,-7,1
2,2019-11-07,2019-10-31,413455.0,-7,1
9,2019-11-19,2019-11-11,1951569.0,-8,1
17,2019-10-31,2019-10-31,9707000.0,0,0
17,2019-10-31,2019-10-31,9707000.0,0,0
13,2019-11-07,2019-05-15,6341000.0,-176,3
3,2019-11-07,2019-11-01,1287950.0,-6,1
3,2019-11-07,2019-11-01,2759750.0,-6,1
2,2019-11-07,2019-08-08,1204250.0,-91,2
17,2019-11-07,2019-11-07,12597933.0,0,0
8,2019-10-21,2019-08-31,3261250.0,-51,1
2,2019-10-21,2019-10-10,3716983.0,-11,1
2,2019-10-21,2019-10-10,3716983.0,-11,1
8,2019-10-21,2019-10-09,6968500.0,-12,1
8,2019-10-21,2019-10-09,6968500.0,-12,1
2,2019-10-28,2019-10-14,4066014.0,-14,1
2,2019-10-28,2019-10-14,4066014.0,-14,1
2,2019-10-20,2019-10-05,2062000.0,-15,1
2,2019-10-20,2019-10-05,2062000.0,-15,1
17,2019-10-25,2019-09-06,2260750.0,-49,1
17,2019-10-25,2019-09-06,2260750.0,-49,1
13,2019-10-27,2019-10-07,175000.0,-20,1
2,2019-11-07,2019-10-11,6342876.0,-27,1
2,2019-11-07,2019-10-18,314500.0,-20,1
6,2019-11-07,2019-08-28,4097500.0,-71,1
11,2019-10-29,2019-09-27,5534000.0,-32,1
11,2019-10-29,2019-10-24,-1067000.0,-5,1
11,2019-10-29,2019-08-14,-2237129.0,-76,1
11,2019-10-29,2019-08-17,-694994.0,-73,1
3,2019-10-25,2019-10-15,3476485.0,-10,1
6,2019-10-28,2019-09-20,462200.0,-38,1
6,2019-10-28,2019-09-20,462200.0,-38,1
6,2019-10-28,2019-09-23,462200.0,-35,1
6,2019-10-28,2019-10-24,462200.0,-4,1
6,2019-10-28,2019-10-20,462200.0,-8,1
6,2019-10-28,2019-10-21,462200.0,-7,1
6,2019-10-28,2019-10-24,462200.0,-4,1
6,2019-10-28,2019-10-26,462200.0,-2,1
6,2019-10-28,2019-10-20,462200.0,-8,1
6,2019-10-28,2019-10-21,462200.0,-7,1
6,2019-10-28,2019-10-21,462200.0,-7,1
6,2019-10-28,2019-10-20,462200.0,-8,1
6,2019-10-28,2019-09-20,462200.0,-38,1
6,2019-10-28,2019-09-23,462200.0,-35,1
6,2019-10-28,2019-09-23,462200.0,-35,1
6,2019-10-28,2019-09-23,462200.0,-35,1
6,2019-10-28,2019-09-23,462200.0,-35,1
2,2019-11-27,2019-08-29,1715201.0,-90,1
2,2019-11-27,2019-08-29,1715201.0,-90,1
7,2019-11-28,2019-10-12,2985250.0,-47,1
2,2019-11-27,2019-08-29,12331024.0,-90,1
2,2019-11-27,2019-08-29,12331024.0,-90,1
10,2019-11-07,2019-05-29,103000.0,-162,3
10,2019-11-07,2019-08-29,103000.0,-70,1
10,2019-11-07,2019-08-22,111000.0,-77,1
3,2019-11-07,2019-10-24,3124270.0,-14,1
3,2019-10-25,2019-08-30,4690685.0,-56,1
10,2019-11-07,2019-09-27,6371000.0,-41,1
7,2019-11-06,2019-09-23,4619500.0,-44,1
7,2019-11-06,2019-09-11,10017250.0,-56,1
7,2019-11-06,2019-10-21,567250.0,-16,1
6,2019-11-30,2020-01-08,29675757.0,39,0
6,2019-11-29,2019-11-26,18424180.0,-3,1
2,2019-11-06,2019-11-05,366826.0,-1,1
2,2019-11-06,2019-09-19,1656250.0,-48,1
2,2019-11-06,2019-09-28,4081000.0,-39,1
2,2019-11-06,2019-10-12,7056400.0,-25,1
2,2019-10-23,2019-10-16,-1919282.0,-7,1
2,2019-10-23,2019-10-16,-1919282.0,-7,1
2,2019-10-23,2019-10-16,-1640605.0,-7,1
2,2019-10-23,2019-10-16,-1640605.0,-7,1
3,2019-10-21,2019-10-07,2142198.0,-14,1
15,2019-10-23,2019-09-04,6128000.0,-49,1
10,2019-11-19,2019-11-19,5321400.0,0,0
12,2019-10-26,2019-10-26,143000.0,0,0
6,2019-10-28,2019-10-23,423000.0,-5,1
2,2019-11-06,2019-10-08,5111900.0,-29,1
2,2019-11-06,2019-10-08,5111900.0,-29,1
2,2019-11-06,2019-10-08,5111900.0,-29,1
2,2019-11-06,2019-10-08,5111900.0,-29,1
2,2019-11-06,2019-10-08,5111900.0,-29,1
9,2019-10-29,2019-10-15,4631250.0,-14,1
9,2019-10-29,2019-10-15,4173000.0,-14,1
9,2019-10-29,2019-10-24,2619940.0,-5,1
9,2019-10-29,2019-10-12,4296000.0,-17,1
10,2019-11-07,2019-09-24,619000.0,-44,1
8,2019-10-25,2019-09-30,2871925.0,-25,1
12,2019-10-18,2019-09-27,2852575.0,-21,1
9,2019-10-21,2019-07-22,125500.0,-91,2
12,2019-10-26,2019-10-26,111000.0,0,0
12,2019-10-18,2019-10-14,232000.0,-4,1
7,2019-10-21,2019-10-16,193000.0,-5,1
7,2019-10-21,2019-10-16,193000.0,-5,1
7,2019-10-21,2019-10-15,3906115.0,-6,1
7,2019-10-21,2019-10-15,14954036.0,-6,1
7,2019-10-21,2019-07-21,3761500.0,-92,2
7,2019-10-21,2019-10-02,22100922.0,-19,1
7,2019-10-21,2019-10-14,-5517480.0,-7,1
11,2019-10-24,2019-10-24,3642700.0,0,0
6,2019-10-21,2019-09-07,884600.0,-44,1
6,2019-10-21,2019-09-22,1175000.0,-29,1
6,2019-10-21,2019-10-19,1087000.0,-2,1
14,2019-11-11,2019-09-30,3890900.0,-42,1
9,2019-10-23,2019-10-11,538000.0,-12,1
13,2019-10-16,2019-10-02,-7986000.0,-14,1
13,2019-10-16,2019-09-30,7986000.0,-16,1
12,2019-10-17,2019-10-01,18661000.0,-16,1
